date,store,category,item,sales,theft_event,theft_qty,stock
2024-01-31,Store C,Household,Razor Blades,3,False,0,657
2024-02-01,Store C,Household,Razor Blades,5,False,0,652
2024-02-02,Store C,Household,Razor Blades,5,False,0,647
2024-02-03,Store C,Household,Razor Blades,8,False,0,639
2024-02-04,Store C,Household,Razor Blades,4,False,0,635
2024-02-05,Store C,Household,Razor Blades,8,False,0,627
2024-02-06,Store C,Household,Razor Blades,7,False,0,620
2024-02-07,Store C,Household,Razor Blades,6,False,0,614
2024-02-08,Store C,Household,Razor Blades,9,False,0,605
2024-02-09,Store C,Household,Razor Blades,8,False,0,597
2024-02-10,Store C,Household,Razor Blades,4,False,0,593
2024-02-11,Store C,Household,Razor Blades,4,False,0,589
2024-02-12,Store C,Household,Razor Blades,6,False,0,583
2024-02-13,Store C,Household,Razor Blades,6,False,0,577
2024-02-14,Store C,Household,Razor Blades,5,False,0,572
2024-02-15,Store C,Household,Razor Blades,4,False,0,568
2024-02-16,Store C,Household,Razor Blades,9,False,0,559
2024-02-17,Store C,Household,Razor Blades,5,False,0,554
2024-02-18,Store C,Household,Razor Blades,3,False,0,551
2024-02-19,Store C,Household,Razor Blades,4,False,0,547
2024-02-20,Store C,Household,Razor Blades,5,False,0,542
2024-02-21,Store C,Household,Razor Blades,8,False,0,534
2024-02-22,Store C,Household,Razor Blades,8,False,0,526
2024-02-23,Store C,Household,Razor Blades,8,False,0,518
2024-02-24,Store C,Household,Razor Blades,4,False,0,514
2024-02-25,Store C,Household,Razor Blades,5,False,0,509
2024-02-26,Store C,Household,Razor Blades,8,True,1,500
2024-02-27,Store C,Household,Razor Blades,8,False,0,492
2024-02-28,Store C,Household,Razor Blades,6,True,2,484
2024-02-29,Store C,Household,Razor Blades,2,False,0,482
2024-03-01,Store C,Household,Razor Blades,4,False,0,478
2024-03-02,Store C,Household,Razor Blades,5,False,0,473
2024-03-03,Store C,Household,Razor Blades,4,False,0,469
2024-03-04,Store C,Household,Razor Blades,10,False,0,459
2024-03-05,Store C,Household,Razor Blades,2,False,0,457
2024-03-06,Store C,Household,Razor Blades,6,False,0,451
2024-03-07,Store C,Household,Razor Blades,4,False,0,447
2024-03-08,Store C,Household,Razor Blades,6,False,0,441
2024-03-09,Store C,Household,Razor Blades,3,False,0,438
2024-03-10,Store C,Household,Razor Blades,7,False,0,431
2024-03-11,Store C,Household,Razor Blades,3,False,0,428
2024-03-12,Store C,Household,Razor Blades,6,False,0,422
2024-03-13,Store C,Household,Razor Blades,4,False,0,418
2024-03-14,Store C,Household,Razor Blades,9,False,0,409
2024-03-15,Store C,Household,Razor Blades,1,False,0,408
2024-03-16,Store C,Household,Razor Blades,9,False,0,399
2024-03-17,Store C,Household,Razor Blades,3,False,0,396
2024-03-18,Store C,Household,Razor Blades,2,False,0,394
2024-03-19,Store C,Household,Razor Blades,4,False,0,390
2024-03-20,Store C,Household,Razor Blades,3,False,0,387
2024-03-21,Store C,Household,Razor Blades,2,False,0,385
2024-03-22,Store C,Household,Razor Blades,7,False,0,378
2024-03-23,Store C,Household,Razor Blades,6,False,0,372
2024-03-24,Store C,Household,Razor Blades,6,False,0,366
2024-03-25,Store C,Household,Razor Blades,8,False,0,358
2024-03-26,Store C,Household,Razor Blades,5,False,0,353
2024-03-27,Store C,Household,Razor Blades,8,False,0,345
2024-03-28,Store C,Household,Razor Blades,4,False,0,341
2024-03-29,Store C,Household,Razor Blades,5,False,0,336
2024-03-30,Store C,Household,Razor Blades,2,False,0,334
2024-03-31,Store C,Household,Razor Blades,6,False,0,328
2024-01-01,Store C,Household,Batteries,4,False,0,796
2024-01-02,Store C,Household,Batteries,3,False,0,793
2024-01-03,Store C,Household,Batteries,8,False,0,785
2024-01-04,Store C,Household,Batteries,7,False,0,778
2024-01-05,Store C,Household,Batteries,7,False,0,771
2024-01-06,Store C,Household,Batteries,4,False,0,767
2024-01-07,Store C,Household,Batteries,7,False,0,760
2024-01-08,Store C,Household,Batteries,2,False,0,758
2024-01-09,Store C,Household,Batteries,5,False,0,753
2024-01-10,Store C,Household,Batteries,2,False,0,751
2024-01-11,Store C,Household,Batteries,5,False,0,746
2024-01-12,Store C,Household,Batteries,4,False,0,742
2024-01-13,Store C,Household,Batteries,6,False,0,736
2024-01-14,Store C,Household,Batteries,5,False,0,731
2024-01-15,Store C,Household,Batteries,5,False,0,726
2024-01-16,Store C,Household,Batteries,6,False,0,720
2024-01-17,Store C,Household,Batteries,4,False,0,716
2024-01-18,Store C,Household,Batteries,11,False,0,705
2024-01-19,Store C,Household,Batteries,6,False,0,699
2024-01-20,Store C,Household,Batteries,6,False,0,693
2024-01-21,Store C,Household,Batteries,5,False,0,688
2024-01-22,Store C,Household,Batteries,5,False,0,683
2024-01-23,Store C,Household,Batteries,3,False,0,680
2024-01-24,Store C,Household,Batteries,4,False,0,676
2024-01-25,Store C,Household,Batteries,3,False,0,673
2024-01-26,Store C,Household,Batteries,4,False,0,669
2024-01-27,Store C,Household,Batteries,3,False,0,666
2024-01-28,Store C,Household,Batteries,7,False,0,659
2024-01-29,Store C,Household,Batteries,4,False,0,655
2024-01-30,Store C,Household,Batteries,6,False,0,649
2024-01-31,Store C,Household,Batteries,5,False,0,644
2024-02-01,Store C,Household,Batteries,6,False,0,638
2024-02-02,Store C,Household,Batteries,3,False,0,635
2024-02-03,Store C,Household,Batteries,8,False,0,627
2024-02-04,Store C,Household,Batteries,6,False,0,621
2024-02-05,Store C,Household,Batteries,6,False,0,615
2024-02-06,Store C,Household,Batteries,3,False,0,612
2024-02-07,Store C,Household,Batteries,4,True,1,607
2024-02-08,Store C,Household,Batteries,10,False,0,597
2024-02-09,Store C,Household,Batteries,6,False,0,591
2024-02-10,Store C,Household,Batteries,7,False,0,584
2024-02-11,Store C,Household,Batteries,3,False,0,581
2024-02-12,Store C,Household,Batteries,4,False,0,577
2024-02-13,Store C,Household,Batteries,5,False,0,572
2024-02-14,Store C,Household,Batteries,8,False,0,564
2024-02-15,Store C,Household,Batteries,8,False,0,556
2024-02-16,Store C,Household,Batteries,1,False,0,555
2024-02-17,Store C,Household,Batteries,2,False,0,553
2024-02-18,Store C,Household,Batteries,3,False,0,550
2024-02-19,Store C,Household,Batteries,2,False,0,548
2024-02-20,Store C,Household,Batteries,5,False,0,543
2024-02-21,Store C,Household,Batteries,5,False,0,538
2024-02-22,Store C,Household,Batteries,4,False,0,534
2024-02-23,Store C,Household,Batteries,5,False,0,529
2024-02-24,Store C,Household,Batteries,3,False,0,526
2024-02-25,Store C,Household,Batteries,3,False,0,523
2024-02-26,Store C,Household,Batteries,9,True,1,513
2024-02-27,Store C,Household,Batteries,8,False,0,505
2024-02-28,Store C,Household,Batteries,3,False,0,502
2024-02-29,Store C,Household,Batteries,4,False,0,498
2024-03-01,Store C,Household,Batteries,2,False,0,496
2024-03-02,Store C,Household,Batteries,7,False,0,489
2024-03-03,Store C,Household,Batteries,2,False,0,487
2024-03-04,Store C,Household,Batteries,7,False,0,480
2024-03-05,Store C,Household,Batteries,12,False,0,468
2024-03-06,Store C,Household,Batteries,2,False,0,466
2024-03-07,Store C,Household,Batteries,8,False,0,458
2024-03-08,Store C,Household,Batteries,6,False,0,452
2024-03-09,Store C,Household,Batteries,2,False,0,450
2024-03-10,Store C,Household,Batteries,2,False,0,448
2024-03-11,Store C,Household,Batteries,10,False,0,438
2024-03-12,Store C,Household,Batteries,4,False,0,434
2024-03-13,Store C,Household,Batteries,0,False,0,434
2024-03-14,Store C,Household,Batteries,4,False,0,430
2024-03-15,Store C,Household,Batteries,4,False,0,426
2024-03-16,Store C,Household,Batteries,4,False,0,422
2024-03-17,Store C,Household,Batteries,4,False,0,418
2024-03-18,Store C,Household,Batteries,4,False,0,414
2024-03-19,Store C,Household,Batteries,6,False,0,408
2024-03-20,Store C,Household,Batteries,4,False,0,404
2024-03-21,Store C,Household,Batteries,5,False,0,399
2024-03-22,Store C,Household,Batteries,9,False,0,390
2024-03-23,Store C,Household,Batteries,5,False,0,385
2024-03-24,Store C,Household,Batteries,2,True,2,381
2024-03-25,Store C,Household,Batteries,5,False,0,376
2024-03-26,Store C,Household,Batteries,10,False,0,366
2024-03-27,Store C,Household,Batteries,5,False,0,361
2024-03-28,Store C,Household,Batteries,4,True,1,356
2024-03-29,Store C,Household,Batteries,9,False,0,347
2024-03-30,Store C,Household,Batteries,7,False,0,340
2024-03-31,Store C,Household,Batteries,7,False,0,333
2024-01-01,Store C,Household,Paper Towels,5,False,0,795
2024-01-02,Store C,Household,Paper Towels,4,False,0,791
2024-01-03,Store C,Household,Paper Towels,8,False,0,783
2024-01-04,Store C,Household,Paper Towels,6,False,0,777
2024-01-05,Store C,Household,Paper Towels,3,False,0,774
2024-01-06,Store C,Household,Paper Towels,7,False,0,767
2024-01-07,Store C,Household,Paper Towels,7,False,0,760
2024-01-08,Store C,Household,Paper Towels,1,False,0,759
2024-01-09,Store C,Household,Paper Towels,9,False,0,750
2024-01-10,Store C,Household,Paper Towels,8,False,0,742
2024-01-11,Store C,Household,Paper Towels,6,False,0,736
2024-01-12,Store C,Household,Paper Towels,3,False,0,733
2024-01-13,Store C,Household,Paper Towels,10,False,0,723
2024-01-14,Store C,Household,Paper Towels,4,False,0,719
2024-01-15,Store C,Household,Paper Towels,3,False,0,716
2024-01-16,Store C,Household,Paper Towels,6,False,0,710
2024-01-17,Store C,Household,Paper Towels,2,False,0,708
2024-01-18,Store C,Household,Paper Towels,3,False,0,705
2024-01-19,Store C,Household,Paper Towels,6,False,0,699
2024-01-20,Store C,Household,Paper Towels,5,False,0,694
2024-01-21,Store C,Household,Paper Towels,3,False,0,691
2024-01-22,Store C,Household,Paper Towels,4,False,0,687
2024-01-23,Store C,Household,Paper Towels,5,False,0,682
2024-01-24,Store C,Household,Paper Towels,2,False,0,680
2024-01-25,Store C,Household,Paper Towels,9,False,0,671
2024-01-26,Store C,Household,Paper Towels,4,False,0,667
2024-01-27,Store C,Household,Paper Towels,2,False,0,665
2024-01-28,Store C,Household,Paper Towels,3,False,0,662
2024-01-29,Store C,Household,Paper Towels,6,False,0,656
2024-01-30,Store C,Household,Paper Towels,5,False,0,651
2024-01-31,Store C,Household,Paper Towels,7,False,0,644
2024-02-01,Store C,Household,Paper Towels,5,False,0,639
2024-02-02,Store C,Household,Paper Towels,10,False,0,629
2024-02-03,Store C,Household,Paper Towels,5,False,0,624
2024-02-04,Store C,Household,Paper Towels,2,False,0,622
2024-02-05,Store C,Household,Paper Towels,8,False,0,614
2024-02-06,Store C,Household,Paper Towels,7,False,0,607
2024-02-07,Store C,Household,Paper Towels,5,False,0,602
2024-02-08,Store C,Household,Paper Towels,7,False,0,595
2024-02-09,Store C,Household,Paper Towels,9,False,0,586
2024-02-10,Store C,Household,Paper Towels,2,False,0,584
2024-02-11,Store C,Household,Paper Towels,5,False,0,579
2024-02-12,Store C,Household,Paper Towels,5,False,0,574
2024-02-13,Store C,Household,Paper Towels,6,False,0,568
2024-02-14,Store C,Household,Paper Towels,6,False,0,562
2024-02-15,Store C,Household,Paper Towels,3,False,0,559
2024-02-16,Store C,Household,Paper Towels,4,False,0,555
2024-02-17,Store C,Household,Paper Towels,2,False,0,553
2024-02-18,Store C,Household,Paper Towels,5,False,0,548
2024-02-19,Store C,Household,Paper Towels,11,False,0,537
2024-02-20,Store C,Household,Paper Towels,1,False,0,536
2024-02-21,Store C,Household,Paper Towels,8,False,0,528
2024-02-22,Store C,Household,Paper Towels,6,False,0,522
2024-02-23,Store C,Household,Paper Towels,9,False,0,513
2024-02-24,Store C,Household,Paper Towels,4,False,0,509
2024-02-25,Store C,Household,Paper Towels,2,False,0,507
2024-02-26,Store C,Household,Paper Towels,5,False,0,502
2024-02-27,Store C,Household,Paper Towels,4,False,0,498
2024-02-28,Store C,Household,Paper Towels,3,False,0,495
2024-02-29,Store C,Household,Paper Towels,5,False,0,490
2024-03-01,Store C,Household,Paper Towels,5,False,0,485
2024-03-02,Store C,Household,Paper Towels,5,False,0,480
2024-03-03,Store C,Household,Paper Towels,8,False,0,472
2024-03-04,Store C,Household,Paper Towels,5,False,0,467
2024-03-05,Store C,Household,Paper Towels,5,False,0,462
2024-03-06,Store C,Household,Paper Towels,9,False,0,453
2024-03-07,Store C,Household,Paper Towels,5,False,0,448
2024-03-08,Store C,Household,Paper Towels,9,False,0,439
2024-03-09,Store C,Household,Paper Towels,7,False,0,432
2024-03-10,Store C,Household,Paper Towels,11,False,0,421
2024-03-11,Store C,Household,Paper Towels,2,False,0,419
2024-03-12,Store C,Household,Paper Towels,4,False,0,415
2024-03-13,Store C,Household,Paper Towels,5,False,0,410
2024-03-14,Store C,Household,Paper Towels,7,False,0,403
2024-03-15,Store C,Household,Paper Towels,3,False,0,400
2024-03-16,Store C,Household,Paper Towels,3,False,0,397
2024-03-17,Store C,Household,Paper Towels,7,False,0,390
2024-03-18,Store C,Household,Paper Towels,5,False,0,385
2024-03-19,Store C,Household,Paper Towels,5,False,0,380
2024-03-20,Store C,Household,Paper Towels,4,False,0,376
2024-03-21,Store C,Household,Paper Towels,7,False,0,369
2024-03-22,Store C,Household,Paper Towels,6,False,0,363
2024-03-23,Store C,Household,Paper Towels,5,False,0,358
2024-03-24,Store C,Household,Paper Towels,6,False,0,352
2024-03-25,Store C,Household,Paper Towels,4,False,0,348
2024-03-26,Store C,Household,Paper Towels,6,False,0,342
2024-03-27,Store C,Household,Paper Towels,4,False,0,338
2024-03-28,Store C,Household,Paper Towels,3,False,0,335
2024-03-29,Store C,Household,Paper Towels,5,False,0,330
2024-03-30,Store C,Household,Paper Towels,3,False,0,327
2024-03-31,Store C,Household,Paper Towels,7,False,0,320
2024-01-01,Store C,Household,Diapers,5,False,0,795
2024-01-02,Store C,Household,Diapers,6,False,0,789
2024-01-03,Store C,Household,Diapers,4,False,0,785
2024-01-04,Store C,Household,Diapers,4,False,0,781
2024-01-05,Store C,Household,Diapers,6,False,0,775
2024-01-06,Store C,Household,Diapers,4,False,0,771
2024-01-07,Store C,Household,Diapers,3,False,0,768
2024-01-08,Store C,Household,Diapers,3,False,0,765
2024-01-09,Store C,Household,Diapers,8,False,0,757
2024-01-10,Store C,Household,Diapers,6,False,0,751
2024-01-11,Store C,Household,Diapers,0,False,0,751
2024-01-12,Store C,Household,Diapers,4,False,0,747
2024-01-13,Store C,Household,Diapers,6,False,0,741
2024-01-14,Store C,Household,Diapers,6,False,0,735
2024-01-15,Store C,Household,Diapers,6,False,0,729
2024-01-16,Store C,Household,Diapers,5,False,0,724
2024-01-17,Store C,Household,Diapers,6,False,0,718
2024-01-18,Store C,Household,Diapers,4,False,0,714
2024-01-19,Store C,Household,Diapers,9,False,0,705
2024-01-20,Store C,Household,Diapers,8,False,0,697
2024-01-21,Store C,Household,Diapers,3,False,0,694
2024-01-22,Store C,Household,Diapers,3,False,0,691
2024-01-23,Store C,Household,Diapers,3,False,0,688
2024-01-24,Store C,Household,Diapers,3,False,0,685
2024-01-25,Store C,Household,Diapers,5,False,0,680
2024-01-26,Store C,Household,Diapers,6,False,0,674
2024-01-27,Store C,Household,Diapers,2,False,0,672
2024-01-28,Store C,Household,Diapers,5,True,1,666
2024-01-29,Store C,Household,Diapers,8,False,0,658
2024-01-30,Store C,Household,Diapers,4,False,0,654
2024-01-31,Store C,Household,Diapers,7,False,0,647
2024-02-01,Store C,Household,Diapers,1,False,0,646
2024-02-02,Store C,Household,Diapers,5,False,0,641
2024-02-03,Store C,Household,Diapers,5,False,0,636
2024-02-04,Store C,Household,Diapers,7,False,0,629
2024-02-05,Store C,Household,Diapers,2,False,0,627
2024-02-06,Store C,Household,Diapers,5,False,0,622
2024-02-07,Store C,Household,Diapers,4,False,0,618
2024-02-08,Store C,Household,Diapers,4,False,0,614
2024-02-09,Store C,Household,Diapers,3,False,0,611
2024-02-10,Store C,Household,Diapers,4,False,0,607
2024-02-11,Store C,Household,Diapers,4,False,0,603
2024-02-12,Store C,Household,Diapers,9,False,0,594
2024-02-13,Store C,Household,Diapers,6,False,0,588
2024-02-14,Store C,Household,Diapers,6,False,0,582
2024-02-15,Store C,Household,Diapers,9,False,0,573
2024-02-16,Store C,Household,Diapers,4,False,0,569
2024-02-17,Store C,Household,Diapers,6,False,0,563
2024-02-18,Store C,Household,Diapers,4,True,1,558
2024-02-19,Store C,Household,Diapers,8,False,0,550
2024-02-20,Store C,Household,Diapers,1,False,0,549
2024-02-21,Store C,Household,Diapers,3,False,0,546
2024-02-22,Store C,Household,Diapers,5,False,0,541
2024-02-23,Store C,Household,Diapers,7,False,0,534
2024-02-24,Store C,Household,Diapers,5,False,0,529
2024-02-25,Store C,Household,Diapers,7,False,0,522
2024-02-26,Store C,Household,Diapers,8,False,0,514
2024-02-27,Store C,Household,Diapers,6,False,0,508
2024-02-28,Store C,Household,Diapers,7,False,0,501
2024-02-29,Store C,Household,Diapers,6,False,0,495
2024-03-01,Store C,Household,Diapers,7,False,0,488
2024-03-02,Store C,Household,Diapers,6,False,0,482
2024-03-03,Store C,Household,Diapers,5,False,0,477
2024-03-04,Store C,Household,Diapers,1,False,0,476
2024-03-05,Store C,Household,Diapers,7,False,0,469
2024-03-06,Store C,Household,Diapers,8,False,0,461
2024-03-07,Store C,Household,Diapers,8,False,0,453
2024-03-08,Store C,Household,Diapers,10,False,0,443
2024-03-09,Store C,Household,Diapers,8,False,0,435
2024-03-10,Store C,Household,Diapers,2,False,0,433
2024-03-11,Store C,Household,Diapers,2,False,0,431
2024-03-12,Store C,Household,Diapers,7,False,0,424
2024-03-13,Store C,Household,Diapers,7,False,0,417
2024-03-14,Store C,Household,Diapers,5,False,0,412
2024-03-15,Store C,Household,Diapers,6,False,0,406
2024-03-16,Store C,Household,Diapers,5,False,0,401
2024-03-17,Store C,Household,Diapers,6,False,0,395
2024-03-18,Store C,Household,Diapers,4,False,0,391
2024-03-19,Store C,Household,Diapers,7,False,0,384
2024-03-20,Store C,Household,Diapers,6,False,0,378
2024-03-21,Store C,Household,Diapers,9,False,0,369
2024-03-22,Store C,Household,Diapers,7,False,0,362
2024-03-23,Store C,Household,Diapers,6,False,0,356
2024-03-24,Store C,Household,Diapers,4,False,0,352
2024-03-25,Store C,Household,Diapers,5,False,0,347
2024-03-26,Store C,Household,Diapers,7,False,0,340
2024-03-27,Store C,Household,Diapers,4,False,0,336
2024-03-28,Store C,Household,Diapers,4,False,0,332
2024-03-29,Store C,Household,Diapers,4,False,0,328
2024-03-30,Store C,Household,Diapers,4,False,0,324
2024-03-31,Store C,Household,Diapers,4,False,0,320
2024-01-01,Store C,Household,Detergent,5,False,0,795
2024-01-02,Store C,Household,Detergent,6,False,0,789
2024-01-03,Store C,Household,Detergent,3,False,0,786
2024-01-04,Store C,Household,Detergent,4,False,0,782
2024-01-05,Store C,Household,Detergent,2,False,0,780
2024-01-06,Store C,Household,Detergent,7,False,0,773
2024-01-07,Store C,Household,Detergent,6,False,0,767
2024-01-08,Store C,Household,Detergent,4,False,0,763
2024-01-09,Store C,Household,Detergent,2,False,0,761
2024-01-10,Store C,Household,Detergent,10,False,0,751
2024-01-11,Store C,Household,Detergent,3,False,0,748
2024-01-12,Store C,Household,Detergent,8,False,0,740
2024-01-13,Store C,Household,Detergent,4,False,0,736
2024-01-14,Store C,Household,Detergent,8,False,0,728
2024-01-15,Store C,Household,Detergent,5,False,0,723
2024-01-16,Store C,Household,Detergent,3,False,0,720
2024-01-17,Store C,Household,Detergent,7,True,1,712
2024-01-18,Store C,Household,Detergent,4,False,0,708
2024-01-19,Store C,Household,Detergent,5,False,0,703
2024-01-20,Store C,Household,Detergent,6,False,0,697
2024-01-21,Store C,Household,Detergent,5,False,0,692
2024-01-22,Store C,Household,Detergent,3,False,0,689
2024-01-23,Store C,Household,Detergent,5,False,0,684
2024-01-24,Store C,Household,Detergent,4,False,0,680
2024-01-25,Store C,Household,Detergent,4,False,0,676
2024-01-26,Store C,Household,Detergent,8,False,0,668
2024-01-27,Store C,Household,Detergent,2,False,0,666
2024-01-28,Store C,Household,Detergent,5,False,0,661
2024-01-29,Store C,Household,Detergent,8,False,0,653
2024-01-30,Store C,Household,Detergent,10,False,0,643
2024-01-31,Store C,Household,Detergent,3,False,0,640
2024-02-01,Store C,Household,Detergent,5,False,0,635
2024-02-02,Store C,Household,Detergent,6,False,0,629
2024-02-03,Store C,Household,Detergent,3,False,0,626
2024-02-04,Store C,Household,Detergent,8,False,0,618
2024-02-05,Store C,Household,Detergent,8,False,0,610
2024-02-06,Store C,Household,Detergent,8,False,0,602
2024-02-07,Store C,Household,Detergent,5,False,0,597
2024-02-08,Store C,Household,Detergent,9,False,0,588
2024-02-09,Store C,Household,Detergent,2,False,0,586
2024-02-10,Store C,Household,Detergent,7,False,0,579
2024-02-11,Store C,Household,Detergent,6,False,0,573
2024-02-12,Store C,Household,Detergent,6,False,0,567
2024-02-13,Store C,Household,Detergent,10,False,0,557
2024-02-14,Store C,Household,Detergent,4,False,0,553
2024-02-15,Store C,Household,Detergent,8,False,0,545
2024-02-16,Store C,Household,Detergent,8,False,0,537
2024-02-17,Store C,Household,Detergent,4,False,0,533
2024-02-18,Store C,Household,Detergent,8,False,0,525
2024-02-19,Store C,Household,Detergent,5,False,0,520
2024-02-20,Store C,Household,Detergent,6,False,0,514
2024-02-21,Store C,Household,Detergent,6,False,0,508
2024-02-22,Store C,Household,Detergent,1,False,0,507
2024-02-23,Store C,Household,Detergent,3,False,0,504
2024-02-24,Store C,Household,Detergent,0,False,0,504
2024-02-25,Store C,Household,Detergent,4,False,0,500
2024-02-26,Store C,Household,Detergent,3,False,0,497
2024-02-27,Store C,Household,Detergent,3,False,0,494
2024-02-28,Store C,Household,Detergent,2,False,0,492
2024-02-29,Store C,Household,Detergent,7,False,0,485
2024-03-01,Store C,Household,Detergent,5,False,0,480
2024-03-02,Store C,Household,Detergent,9,False,0,471
2024-03-03,Store C,Household,Detergent,5,False,0,466
2024-03-04,Store C,Household,Detergent,6,False,0,460
2024-03-05,Store C,Household,Detergent,6,False,0,454
2024-03-06,Store C,Household,Detergent,4,False,0,450
2024-03-07,Store C,Household,Detergent,7,False,0,443
2024-03-08,Store C,Household,Detergent,1,False,0,442
2024-03-09,Store C,Household,Detergent,9,False,0,433
2024-03-10,Store C,Household,Detergent,3,False,0,430
2024-03-11,Store C,Household,Detergent,2,False,0,428
2024-03-12,Store C,Household,Detergent,7,False,0,421
2024-03-13,Store C,Household,Detergent,3,False,0,418
2024-03-14,Store C,Household,Detergent,3,False,0,415
2024-03-15,Store C,Household,Detergent,5,False,0,410
2024-03-16,Store C,Household,Detergent,3,False,0,407
2024-03-17,Store C,Household,Detergent,4,False,0,403
2024-03-18,Store C,Household,Detergent,2,False,0,401
2024-03-19,Store C,Household,Detergent,2,False,0,399
2024-03-20,Store C,Household,Detergent,10,False,0,389
2024-03-21,Store C,Household,Detergent,4,False,0,385
2024-03-22,Store C,Household,Detergent,6,False,0,379
2024-03-23,Store C,Household,Detergent,7,False,0,372
2024-03-24,Store C,Household,Detergent,7,False,0,365
2024-03-25,Store C,Household,Detergent,3,False,0,362
2024-03-26,Store C,Household,Detergent,10,False,0,352
2024-03-27,Store C,Household,Detergent,2,False,0,350
2024-03-28,Store C,Household,Detergent,6,False,0,344
2024-03-29,Store C,Household,Detergent,6,False,0,338
2024-03-30,Store C,Household,Detergent,4,False,0,334
2024-03-31,Store C,Household,Detergent,10,False,0,324
2024-01-01,Store C,Clothing & Accessories,Designer Bag,6,False,0,494
2024-01-02,Store C,Clothing & Accessories,Designer Bag,4,False,0,490
2024-01-03,Store C,Clothing & Accessories,Designer Bag,4,False,0,486
2024-01-04,Store C,Clothing & Accessories,Designer Bag,7,False,0,479
2024-01-05,Store C,Clothing & Accessories,Designer Bag,3,False,0,476
2024-01-06,Store C,Clothing & Accessories,Designer Bag,5,False,0,471
2024-01-07,Store C,Clothing & Accessories,Designer Bag,3,False,0,468
2024-01-08,Store C,Clothing & Accessories,Designer Bag,2,False,0,466
2024-01-09,Store C,Clothing & Accessories,Designer Bag,1,False,0,465
2024-01-10,Store C,Clothing & Accessories,Designer Bag,4,False,0,461
2024-01-11,Store C,Clothing & Accessories,Designer Bag,4,False,0,457
2024-01-12,Store C,Clothing & Accessories,Designer Bag,4,False,0,453
2024-01-13,Store C,Clothing & Accessories,Designer Bag,2,False,0,451
2024-01-14,Store C,Clothing & Accessories,Designer Bag,2,False,0,449
2024-01-15,Store C,Clothing & Accessories,Designer Bag,3,False,0,446
2024-01-16,Store C,Clothing & Accessories,Designer Bag,4,False,0,442
2024-01-17,Store C,Clothing & Accessories,Designer Bag,5,False,0,437
2024-01-18,Store C,Clothing & Accessories,Designer Bag,3,False,0,434
2024-01-19,Store C,Clothing & Accessories,Designer Bag,1,False,0,433
2024-01-20,Store C,Clothing & Accessories,Designer Bag,1,False,0,432
2024-01-21,Store C,Clothing & Accessories,Designer Bag,0,False,0,432
2024-01-22,Store C,Clothing & Accessories,Designer Bag,8,False,0,424
2024-01-23,Store C,Clothing & Accessories,Designer Bag,3,False,0,421
2024-01-24,Store C,Clothing & Accessories,Designer Bag,5,False,0,416
2024-01-25,Store C,Clothing & Accessories,Designer Bag,3,False,0,413
2024-01-26,Store C,Clothing & Accessories,Designer Bag,1,False,0,412
2024-01-27,Store C,Clothing & Accessories,Designer Bag,3,False,0,409
2024-01-28,Store C,Clothing & Accessories,Designer Bag,1,False,0,408
2024-01-29,Store C,Clothing & Accessories,Designer Bag,3,False,0,405
2024-01-30,Store C,Clothing & Accessories,Designer Bag,3,False,0,402
2024-01-31,Store C,Clothing & Accessories,Designer Bag,3,True,2,397
2024-02-01,Store C,Clothing & Accessories,Designer Bag,4,False,0,393
2024-02-02,Store C,Clothing & Accessories,Designer Bag,7,False,0,386
2024-02-03,Store C,Clothing & Accessories,Designer Bag,4,False,0,382
2024-02-04,Store C,Clothing & Accessories,Designer Bag,3,False,0,379
2024-02-05,Store C,Clothing & Accessories,Designer Bag,4,False,0,375
2024-02-06,Store C,Clothing & Accessories,Designer Bag,6,False,0,369
2024-02-07,Store C,Clothing & Accessories,Designer Bag,5,False,0,364
2024-02-08,Store C,Clothing & Accessories,Designer Bag,6,False,0,358
2024-02-09,Store C,Clothing & Accessories,Designer Bag,4,False,0,354
2024-02-10,Store C,Clothing & Accessories,Designer Bag,3,False,0,351
2024-02-11,Store C,Clothing & Accessories,Designer Bag,4,False,0,347
2024-02-12,Store C,Clothing & Accessories,Designer Bag,3,False,0,344
2024-02-13,Store C,Clothing & Accessories,Designer Bag,4,True,2,338
2024-02-14,Store C,Clothing & Accessories,Designer Bag,3,False,0,335
2024-02-15,Store C,Clothing & Accessories,Designer Bag,4,False,0,331
2024-02-16,Store C,Clothing & Accessories,Designer Bag,2,False,0,329
2024-02-17,Store C,Clothing & Accessories,Designer Bag,3,False,0,326
2024-02-18,Store C,Clothing & Accessories,Designer Bag,3,False,0,323
2024-02-19,Store C,Clothing & Accessories,Designer Bag,4,True,2,317
2024-02-20,Store C,Clothing & Accessories,Designer Bag,1,False,0,316
2024-02-21,Store C,Clothing & Accessories,Designer Bag,4,False,0,312
2024-02-22,Store C,Clothing & Accessories,Designer Bag,2,False,0,310
2024-02-23,Store C,Clothing & Accessories,Designer Bag,3,False,0,307
2024-02-24,Store C,Clothing & Accessories,Designer Bag,3,False,0,304
2024-02-25,Store C,Clothing & Accessories,Designer Bag,4,False,0,300
2024-02-26,Store C,Clothing & Accessories,Designer Bag,7,False,0,293
2024-02-27,Store C,Clothing & Accessories,Designer Bag,8,False,0,285
2024-02-28,Store C,Clothing & Accessories,Designer Bag,4,False,0,281
2024-02-29,Store C,Clothing & Accessories,Designer Bag,1,False,0,280
2024-03-01,Store C,Clothing & Accessories,Designer Bag,0,False,0,280
